Ciclo 0000 | Temp: 10000.00 | Melhor Custo: 5030.0 | Tempo Decorrido: 0.0005s
Ciclo 1339 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7540s
Ciclo 1340 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7545s
Ciclo 1341 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7550s
Ciclo 1342 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7555s
Ciclo 1343 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7560s
Ciclo 1344 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7565s
Ciclo 1345 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7570s
Ciclo 1346 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7575s
Ciclo 1347 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7580s
Ciclo 1348 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7584s
Ciclo 1349 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7589s
Ciclo 1350 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7594s
Ciclo 1351 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7599s
Ciclo 1352 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7604s
Ciclo 1353 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7609s
Ciclo 1354 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7614s
Ciclo 1355 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7619s
Ciclo 1356 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7625s
Ciclo 1357 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7631s
Ciclo 1358 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7637s
Ciclo 1359 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7643s
Ciclo 1360 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7648s
Ciclo 1361 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7654s
Ciclo 1362 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7659s
Ciclo 1363 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7665s
Ciclo 1364 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7670s
Ciclo 1365 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7675s
Ciclo 1366 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7681s
Ciclo 1367 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7686s
Ciclo 1368 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7691s
Ciclo 1369 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7697s
Ciclo 1370 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7704s
Ciclo 1371 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7710s
Ciclo 1372 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7715s
Ciclo 1373 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7721s
Ciclo 1374 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7726s
Ciclo 1375 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7732s
Ciclo 1376 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7737s
Ciclo 1377 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7742s
Ciclo 1378 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7747s
Ciclo 1379 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7753s
Ciclo 1380 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7758s
Ciclo 1381 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7763s
Ciclo 1382 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7768s
Ciclo 1383 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7774s
Ciclo 1384 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7779s
Ciclo 1385 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7787s
Ciclo 1386 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7792s
Ciclo 1387 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7798s
Ciclo 1388 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7803s
Ciclo 1389 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7809s
Ciclo 1390 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7815s
Ciclo 1391 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7820s
Ciclo 1392 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7826s
Ciclo 1393 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7831s
Ciclo 1394 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7837s
Ciclo 1395 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7842s
Ciclo 1396 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7848s
Ciclo 1397 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7853s
Ciclo 1398 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7859s
Ciclo 1399 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7864s
Ciclo 1400 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7869s
Ciclo 1401 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7875s
Ciclo 1402 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7881s
Ciclo 1403 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7886s
Ciclo 1404 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7892s
Ciclo 1405 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7897s
Ciclo 1406 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7903s
Ciclo 1407 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7908s
Ciclo 1408 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7914s
Ciclo 1409 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7919s
Ciclo 1410 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7925s
Ciclo 1411 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7930s
Ciclo 1412 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7935s
Ciclo 1413 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7941s
Ciclo 1414 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7946s
Ciclo 1415 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7951s
Ciclo 1416 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7956s
Ciclo 1417 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7961s
Ciclo 1418 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7966s
Ciclo 1419 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7971s
Ciclo 1420 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7976s
Ciclo 1421 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7981s
Ciclo 1422 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7986s
Ciclo 1423 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7992s
Ciclo 1424 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7997s
Ciclo 1425 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8003s
Ciclo 1426 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8008s
Ciclo 1427 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8013s
Ciclo 1428 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8018s
Ciclo 1429 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8024s
Ciclo 1430 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8029s
Ciclo 1431 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8035s
Ciclo 1432 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8040s
Ciclo 1433 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8045s
Ciclo 1434 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8050s
Ciclo 1435 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8055s
Ciclo 1436 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8060s
Ciclo 1437 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8066s
Ciclo 1438 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8071s
Ciclo 1439 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8076s
Ciclo 1440 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8081s
Ciclo 1441 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8086s
Ciclo 1442 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8091s
Ciclo 1443 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8097s
Ciclo 1444 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8102s
Ciclo 1445 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8107s
Ciclo 1446 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8112s
Ciclo 1447 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8119s
Ciclo 1448 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8124s
Ciclo 1449 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8130s
Ciclo 1450 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8135s
Ciclo 1451 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8140s
Ciclo 1452 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8145s
Ciclo 1453 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8150s
Ciclo 1454 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8155s
Ciclo 1455 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8159s
Ciclo 1456 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8164s
Ciclo 1457 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8169s
Ciclo 1458 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8174s
Ciclo 1459 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8179s
Ciclo 1460 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8184s
Ciclo 1461 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8191s
Ciclo 1462 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8196s
Ciclo 1463 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8201s
Ciclo 1464 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8206s
Ciclo 1465 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8211s
Ciclo 1466 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8217s
Ciclo 1467 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8222s
Ciclo 1468 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8227s
Ciclo 1469 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8232s
Ciclo 1470 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8237s
Ciclo 1471 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8242s
Ciclo 1472 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8246s
Ciclo 1473 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8251s
Ciclo 1474 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8256s
Ciclo 1475 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8262s
Ciclo 1476 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8267s
Ciclo 1477 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8273s
Ciclo 1478 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8278s
Ciclo 1479 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8283s
Ciclo 1480 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8288s
Ciclo 1481 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8294s
Ciclo 1482 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8299s
Ciclo 1483 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8304s
Ciclo 1484 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8309s
Ciclo 1485 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8313s
Ciclo 1486 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8319s
Ciclo 1487 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8324s
Ciclo 1488 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8329s
Ciclo 1489 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8335s
Ciclo 1490 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8345s
Ciclo 1491 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8351s
Ciclo 1492 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8356s
Ciclo 1493 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8361s
Ciclo 1494 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8366s
Ciclo 1495 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8377s
Ciclo 1496 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8382s
Ciclo 1497 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8387s
Ciclo 1498 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8393s
Ciclo 1499 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8398s
Ciclo 1500 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8403s
Ciclo 1501 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8409s
Ciclo 1502 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8414s
Ciclo 1503 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8419s
Ciclo 1504 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8424s
Ciclo 1505 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8429s
Ciclo 1506 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8434s
Ciclo 1507 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8439s
Ciclo 1508 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8444s
Ciclo 1509 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8449s
Ciclo 1510 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8455s
Ciclo 1511 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8460s
Ciclo 1512 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8465s
Ciclo 1513 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8470s
Ciclo 1514 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8475s
Ciclo 1515 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8480s
Ciclo 1516 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8485s
Ciclo 1517 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8491s
Ciclo 1518 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8496s
Ciclo 1519 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8502s
Ciclo 1520 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8507s
Ciclo 1521 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8513s
Ciclo 1522 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8519s
Ciclo 1523 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8525s
Ciclo 1524 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8531s
Ciclo 1525 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8536s
Ciclo 1526 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8542s
Ciclo 1527 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8548s
Ciclo 1528 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8553s
Ciclo 1529 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8559s
Ciclo 1530 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8564s
Ciclo 1531 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8570s
Ciclo 1532 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8575s
Ciclo 1533 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8581s
Ciclo 1534 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8587s
Ciclo 1535 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8592s
Ciclo 1536 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8598s
Ciclo 1537 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8604s
Ciclo 1538 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8609s
Ciclo 1539 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8615s
Ciclo 1540 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8620s
Ciclo 1541 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8626s
Ciclo 1542 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8632s
Ciclo 1543 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8637s
Ciclo 1544 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8643s
Ciclo 1545 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8649s
Ciclo 1546 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8655s
Ciclo 1547 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8661s
Ciclo 1548 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8666s
Ciclo 1549 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8672s
Ciclo 1550 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8678s
Ciclo 1551 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8684s
Ciclo 1552 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8689s
Ciclo 1553 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8695s
Ciclo 1554 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8701s
Ciclo 1555 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8707s
Ciclo 1556 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8713s
Ciclo 1557 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8719s
Ciclo 1558 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8725s
Ciclo 1559 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8731s
Ciclo 1560 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8737s
Ciclo 1561 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8742s
Ciclo 1562 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8748s
Ciclo 1563 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8754s
Ciclo 1564 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8760s
Ciclo 1565 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8765s
Ciclo 1566 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8771s
Ciclo 1567 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8777s
Ciclo 1568 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8782s
Ciclo 1569 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8788s
Ciclo 1570 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8793s
Ciclo 1571 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8799s
Ciclo 1572 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8805s
Ciclo 1573 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8810s
Ciclo 1574 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8816s
Ciclo 1575 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8822s
Ciclo 1576 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8827s
Ciclo 1577 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8833s
Ciclo 1578 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8838s
Ciclo 1579 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8844s
Ciclo 1580 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8849s
Ciclo 1581 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8855s
Ciclo 1582 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8860s
Ciclo 1583 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8866s
Ciclo 1584 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8872s
Ciclo 1585 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8878s
Ciclo 1586 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8883s
Ciclo 1587 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8889s
Ciclo 1588 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8895s
Ciclo 1589 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8901s
Ciclo 1590 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8907s
Ciclo 1591 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8912s
Ciclo 1592 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8918s
Ciclo 1593 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8924s
Ciclo 1594 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8930s
Ciclo 1595 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8935s
Ciclo 1596 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8942s
Ciclo 1597 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8947s
Ciclo 1598 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8952s
Ciclo 1599 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8958s
Ciclo 1600 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8964s
Ciclo 1601 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8969s
Ciclo 1602 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8974s
Ciclo 1603 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8980s
Ciclo 1604 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8985s
Ciclo 1605 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8990s
Ciclo 1606 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.8996s
